id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Name	baseMean_lfcShrinkApplied	log2FoldChange_lfcShrinkApplied	lfcSE_lfcShrinkApplied	pvalue_lfcShrinkApplied	padj_lfcShrinkApplied
ENSG00000132205	1735.75639750727	-0.56279087137673	0.202127458336986	-2.78433655678017	0.0053637346199151	0.088508632646403	EMILIN2	1735.75639750727	-0.387963622781136	0.24077695525719	0.0053637346199151	0.088508632646403
ENSG00000212443	19140.7508808901	0.477356788476089	0.171531881972424	2.7829041632787	0.00538747174237459	0.0887263529548149	SNORA53	19140.7508808901	0.335713631611185	0.200407831923044	0.00538747174237459	0.0887263529548149
ENSG00000226067	8.55797207397101	-0.812170407930402	0.291824466207061	-2.78307853514289	0.00538457705128581	0.0887263529548149	LINC00623	8.55797207397101	-0.482588288256504	0.440376070030063	0.00538457705128581	0.0887263529548149
ENSG00000277149	645.461774825676	0.334379757839405	0.120137279117023	2.78331389138332	0.00538067220521037	0.0887263529548149	TYW1B	645.461774825676	0.248712813044496	0.133370962955161	0.00538067220521037	0.0887263529548149
ENSG00000267291	7.53080493218433	-1.16961155490667	0.420387871912391	-2.78222002358436	0.00539884250074998	0.0888556562036733	AC008649	7.53080493218433	-0.0979396408925	0.179974997818236	0.00539884250074998	0.0888556562036733
ENSG00000138472	3.9688433628111	-3.76619222664241	1.35410988962354	-2.78130471943416	0.00541408922004054	0.0890485410673378	GUCA1C	3.9688433628111	-0.0128841964596305	0.117070311024935	0.00541408922004054	0.0890485410673378
ENSG00000164556	22.0437184281346	-1.34105088966921	0.482283099757375	-2.78063007047907	0.00542535208962874	0.0891756928430057	FAM183BP	22.0437184281346	-0.0933568298227943	0.175006968483435	0.00542535208962874	0.0891756928430057
ENSG00000111445	898.085662940383	0.270627646024176	0.0974016587421725	2.77847060839633	0.00546154540137519	0.0897121904674818	RFC5	898.085662940383	0.215287894034982	0.100728498839909	0.00546154540137519	0.0897121904674818
ENSG00000115368	5122.63873405381	0.25080266210557	0.0902869914469283	2.77783829194259	0.00547218441389753	0.0898285044848316	WDR75	5122.63873405381	0.200344733053338	0.094486647016888	0.00547218441389753	0.0898285044848316
ENSG00000255214	5.64573414542461	3.60779778804775	1.29905529001052	2.7772472933146	0.00548214514485818	0.0899335402678586	AP006587	5.64573414542461	0.0190204535494487	0.118389287247847	0.00548214514485818	0.0899335402678586
ENSG00000135842	4574.31068132011	-0.666915501775994	0.240188442773815	-2.77663443783608	0.00549249153431505	0.0899884903436345	FAM129A	4574.31068132011	-0.414005582188805	0.328124231558218	0.00549249153431505	0.0899884903436345
ENSG00000245694	6.34599078729602	0.81299183418683	0.292798399600879	2.77662663216411	0.00549262342533928	0.0899884903436345	CRNDE	6.34599078729602	0.471759040871683	0.460265985553536	0.00549262342533928	0.0899884903436345
ENSG00000171763	660.634304337473	0.244502982751126	0.088069821981401	2.77624022906236	0.00549915598284493	0.0900370889097833	SPATA5L1	660.634304337473	0.198910665932474	0.0894214695748687	0.00549915598284493	0.0900370889097833
ENSG00000064042	2595.23165661907	-0.739110332901269	0.266387771908207	-2.77456554258037	0.00552754947851201	0.0904257527252161	LIMCH1	2595.23165661907	-0.504420682670561	0.322755044588001	0.00552754947851201	0.0904257527252161
ENSG00000134871	15375.4604191228	-0.554046012634619	0.199710847633574	-2.77424095485876	0.0055330679880448	0.0904257527252161	COL4A2	15375.4604191228	-0.385929742343107	0.233410722792789	0.0055330679880448	0.0904257527252161
ENSG00000135077	511.657199991018	-0.51463854846341	0.18552239582115	-2.77399688692863	0.00553722080695465	0.0904257527252161	HAVCR2	511.657199991018	-0.358664425645105	0.216941851824907	0.00553722080695465	0.0904257527252161
ENSG00000159674	1060.57140351323	-0.830738460885321	0.299461854456257	-2.77410444276357	0.00553539039653907	0.0904257527252161	SPON2	1060.57140351323	-0.490909755666437	0.457151997834829	0.00553539039653907	0.0904257527252161
ENSG00000043514	1445.09810042017	0.211214735815081	0.0761723053819261	2.7728547108566	0.0055566923532793	0.0906552876132486	TRIT1	1445.09810042017	0.175670921999369	0.0771583087555189	0.0055566923532793	0.0906552876132486
ENSG00000183580	429.013366226097	-0.754324775386432	0.272049198126646	-2.77275132799794	0.00555845784549882	0.0906552876132486	FBXL7	429.013366226097	-0.447862777837266	0.402758364381576	0.00555845784549882	0.0906552876132486
ENSG00000131408	774.435711544057	-0.271155622863703	0.097816982604576	-2.7720710212443	0.00557008822643317	0.0907863250179201	NR1H2	774.435711544057	-0.212883160857719	0.10295214887341	0.00557008822643317	0.0907863250179201
ENSG00000141639	160.483775486199	-1.81292995484959	0.654142906788726	-2.7714585544457	0.00558057760800739	0.0908986083028145	MAPK4	160.483775486199	-0.0479753816650661	0.129805861749398	0.00558057760800739	0.0908986083028145
ENSG00000172889	230.533966030496	-0.498475850130989	0.179936113096764	-2.77029353114304	0.00560057953004494	0.0910592264319726	EGFL7	230.533966030496	-0.343519381827382	0.212917428106036	0.00560057953004494	0.0910592264319726
ENSG00000204856	397.377013587047	0.408286249905763	0.147380191264294	2.77029257733551	0.00560059593213459	0.0910592264319726	FAM216A	397.377013587047	0.283971790688014	0.174168804005923	0.00560059593213459	0.0910592264319726
ENSG00000262503	5.44018719926416	-1.06703751151323	0.385176773295274	-2.77025403786549	0.00560125870990032	0.0910592264319726	AC027763	5.44018719926416	-0.12000367221516	0.218602798605616	0.00560125870990032	0.0910592264319726
ENSG00000170266	6361.61090435296	-0.264930684426698	0.0956729401542456	-2.76912870033651	0.00562064279075538	0.0913155524698848	GLB1	6361.61090435296	-0.210732060995596	0.0987898585070789	0.00562064279075538	0.0913155524698848
ENSG00000074276	67.6255180372025	-0.764869928999633	0.27631282461486	-2.76813039737027	0.00563788932031636	0.0915368435177023	CDHR2	67.6255180372025	-0.462975860160118	0.402006232683468	0.00563788932031636	0.0915368435177023
ENSG00000033170	3041.92328527557	-0.457335251095142	0.165234460218146	-2.76779583684516	0.00564367980833696	0.0915645521970812	FUT8	3041.92328527557	-0.316350616068707	0.194572971642564	0.00564367980833696	0.0915645521970812
ENSG00000124467	153.243129198632	-1.57889610160446	0.570490236934929	-2.76761283433594	0.005646849438383	0.0915645521970812	PSG8	153.243129198632	-0.0579690150691259	0.136644414315957	0.005646849438383	0.0915645521970812
ENSG00000142583	192.484592764028	-0.624318932287934	0.225610742153674	-2.76723938908317	0.00565332254699753	0.0916106767291699	SLC2A5	192.484592764028	-0.419475253688121	0.27750098196366	0.00565332254699753	0.0916106767291699
ENSG00000136213	258.128581290989	-0.336132635330803	0.121484175827418	-2.76688410685122	0.00565948703951814	0.0916517442506186	CHST12	258.128581290989	-0.252601685574371	0.13139394208324	0.00565948703951814	0.0916517442506186
ENSG00000241250	17.7413116096988	1.62372710871305	0.586972000148588	2.76627694047078	0.00567003600407644	0.0917637173044346	RPL17P20	17.7413116096988	0.0517254128304184	0.132009811415018	0.00567003600407644	0.0917637173044346
ENSG00000148702	5.88406147128494	-1.83712549483266	0.664197981646409	-2.76593055925706	0.00567606200530997	0.0918023942652535	HABP2	5.88406147128494	-0.0517476686121961	0.132401202286317	0.00567606200530997	0.0918023942652535
ENSG00000139192	955.949998154939	-0.336900452157055	0.121819678522213	-2.76556674786844	0.00568239745912218	0.0918460234638013	TAPBPL	955.949998154939	-0.253735817342961	0.131267279254259	0.00568239745912218	0.0918460234638013
ENSG00000161896	40.7473298629841	-1.49138244311195	0.53953703995636	-2.7641891708354	0.00570644458707337	0.0921167560676735	IP6K3	40.7473298629841	-0.0556865990689662	0.134494470556956	0.00570644458707337	0.0921167560676735
ENSG00000242732	342.244359152467	-0.523316950760641	0.189317423102823	-2.76423026567615	0.00570572590518186	0.0921167560676735	RTL5	342.244359152467	-0.348545913993411	0.233124330938433	0.00570572590518186	0.0921167560676735
ENSG00000235750	127.487972425488	-0.63640484019357	0.230282431836018	-2.76358398302284	0.00571703779556497	0.0922287880029577	KIAA0040	127.487972425488	-0.407329697249723	0.301162183505219	0.00571703779556497	0.0922287880029577
ENSG00000137094	700.213719436795	-0.364694487638131	0.131981978936537	-2.76321427043834	0.00572351796866824	0.09227436663791	DNAJB5	700.213719436795	-0.27169799859772	0.143011273538195	0.00572351796866824	0.09227436663791
ENSG00000228782	350.695633766537	0.363837882803252	0.131713175962703	2.76234993305665	0.0057386935791201	0.092459985189563	MRPL45P2	350.695633766537	0.268644947991589	0.145064400638041	0.0057386935791201	0.092459985189563
ENSG00000135472	74.5129345807791	-1.13684431626884	0.411708755967907	-2.76128282381602	0.00575747940672749	0.0925854029182478	FAIM2	74.5129345807791	-0.100702440195718	0.184091711918509	0.00575747940672749	0.0925854029182478
ENSG00000150594	154.024361194226	-0.839261563298402	0.303924827252244	-2.76141166513472	0.00575520829170713	0.0925854029182478	ADRA2A	154.024361194226	-0.54711003070782	0.395241535744392	0.00575520829170713	0.0925854029182478
ENSG00000161921	426.467065634289	-0.420427458269693	0.15224274080034	-2.76155996705989	0.00575259514030228	0.0925854029182478	CXCL16	426.467065634289	-0.309507996563576	0.165646960090408	0.00575259514030228	0.0925854029182478
ENSG00000089280	60634.0271529153	0.215212281621161	0.0779655730197148	2.7603501556609	0.005773943873089	0.0927910636307307	FUS	60634.0271529153	0.178356802096365	0.078786464877398	0.005773943873089	0.0927910636307307
ENSG00000149798	49.8456637776192	-0.590383273423431	0.213998899867532	-2.7588145256302	0.00580114498820069	0.0931688979116431	CDC42EP2	49.8456637776192	-0.37628345695415	0.277844025595408	0.00580114498820069	0.0931688979116431
ENSG00000167565	137.230491319701	-0.358236267768916	0.129869789549871	-2.75842649018348	0.00580803664712292	0.0932202805021693	SERTAD3	137.230491319701	-0.267365017060341	0.141876904349862	0.00580803664712292	0.0932202805021693
ENSG00000111845	2718.39308794487	0.294450081001807	0.106763028205121	2.7579779812548	0.00581601153433068	0.0932889728127361	PAK1IP1	2718.39308794487	0.224315117571195	0.115782514906471	0.00581601153433068	0.0932889728127361
ENSG00000116574	352.573872652792	-0.51390135585835	0.186419628538521	-2.7566912341109	0.00583894586061056	0.0935973753287841	RHOU	352.573872652792	-0.355213784275232	0.218923599029881	0.00583894586061056	0.0935973753287841
ENSG00000152104	7553.29021060993	0.346142454423062	0.125577422267391	2.75640675029962	0.00584402734715669	0.0936072312604039	PTPN14	7553.29021060993	0.257667602899974	0.137272231421809	0.00584402734715669	0.0936072312604039
ENSG00000165092	1999.98193675884	-0.809057909529833	0.293536625687687	-2.75624177267284	0.00584697602478144	0.0936072312604039	ALDH1A1	1999.98193675884	-0.533871365521088	0.372852386223074	0.00584697602478144	0.0936072312604039
ENSG00000003400	1028.75634879452	-0.423675878538196	0.153790446524511	-2.75489074980135	0.00587117363085924	0.0936999144520687	CASP10	1028.75634879452	-0.310985864033342	0.167576793119969	0.00587117363085924	0.0936999144520687
ENSG00000065882	3499.63232113267	-0.381241755950577	0.138368561805876	-2.75526283553804	0.00586450036802207	0.0936999144520687	TBC1D1	3499.63232113267	-0.272375607393076	0.157201256414026	0.00586450036802207	0.0936999144520687
ENSG00000109684	160.523302241464	-0.70064052895725	0.254326271196553	-2.75488853613463	0.00587121335288132	0.0936999144520687	CLNK	160.523302241464	-0.478556462285431	0.306199095443072	0.00587121335288132	0.0936999144520687
ENSG00000188848	7.08412062267026	-1.65250218912263	0.59984489276573	-2.75488248554284	0.00587132192589902	0.0936999144520687	BEND4	7.08412062267026	-0.0428576420893361	0.126630294951127	0.00587132192589902	0.0936999144520687
ENSG00000239345	12.0837295812028	0.711618240416877	0.258294772150979	2.75506249890695	0.00586809250435393	0.0936999144520687	HNRNPA1P26	12.0837295812028	0.453704255599577	0.343790388995356	0.00586809250435393	0.0936999144520687
ENSG00000145358	61.317511465016	-1.03771412923255	0.376789083811912	-2.75409817804212	0.00588541102642313	0.0938061693081469	DDIT4L	61.317511465016	-0.129338982441759	0.242884825582103	0.00588541102642313	0.0938061693081469
ENSG00000176171	1195.03487840287	0.441286821037622	0.160221880262488	2.7542232079331	0.0058831629814745	0.0938061693081469	BNIP3	1195.03487840287	0.313225228703384	0.183236643772532	0.0058831629814745	0.0938061693081469
ENSG00000204592	24227.6178811318	-0.429287635892251	0.15594478521594	-2.75281815482196	0.00590847049932793	0.0940966782171055	HLA-E	24227.6178811318	-0.303103140137758	0.17838552383006	0.00590847049932793	0.0940966782171055
ENSG00000229197	3.73440276777097	1.08687783692964	0.39484452420373	2.75267293910561	0.00591109168029189	0.0940966782171055	RPS15AP28	3.73440276777097	0.528024573434086	1.11286812005142	0.00591109168029189	0.0940966782171055
ENSG00000088926	21.5941877467592	-1.35993746487445	0.494200516344824	-2.75179288547235	0.00592699930777757	0.0942422618636507	F11	21.5941877467592	-0.0653659137874253	0.141896973186553	0.00592699930777757	0.0942422618636507
ENSG00000203616	31.7731326378578	-1.4133539291259	0.513619284393839	-2.75175401716839	0.00592770277020942	0.0942422618636507	RHOT1P2	31.7731326378578	-0.0675552813885644	0.144283257638317	0.00592770277020942	0.0942422618636507
ENSG00000168538	7384.61511479949	0.165972847727459	0.0603435810572869	2.7504640066007	0.00595109290619725	0.0944951211338125	TRAPPC11	7384.61511479949	0.144039080781822	0.0597946186170405	0.00595109290619725	0.0944951211338125
ENSG00000254685	1035.56222103837	0.355645626337332	0.129297336883141	2.75060287327315	0.00594857102322855	0.0944951211338125	FPGT	1035.56222103837	0.26018357269278	0.144012348308117	0.00594857102322855	0.0944951211338125
ENSG00000101000	585.687479367427	-0.46283292922031	0.168317693424478	-2.74975803080368	0.00596392865856584	0.0946394134775687	PROCR	585.687479367427	-0.330003793889425	0.189569139324674	0.00596392865856584	0.0946394134775687
ENSG00000136100	5730.12915185781	0.237023022269762	0.0862141424150958	2.74923597950514	0.00597343641267116	0.0947307469288371	VPS36	5730.12915185781	0.193582048276161	0.086811379343947	0.00597343641267116	0.0947307469288371
ENSG00000234912	87.743167786371	0.370938929102584	0.13495221860254	2.74866862467131	0.0059837847335533	0.0948352876133209	SNHG20	87.743167786371	0.273907570572866	0.149501810682534	0.0059837847335533	0.0948352876133209
ENSG00000248794	75.9497696854245	0.485373458168723	0.176632043523181	2.74793547358253	0.00599718103318571	0.0949284197773289	AC026436	75.9497696854245	0.316482498250608	0.222290889036777	0.00599718103318571	0.0949284197773289
ENSG00000268288	4.13095648605394	-1.28383571582183	0.467198115083991	-2.74794712215614	0.00599696797677419	0.0949284197773289	AL589765	4.13095648605394	-0.0860661638246453	0.163923419287908	0.00599696797677419	0.0949284197773289
ENSG00000186642	553.440237304997	-0.650558968652962	0.236768695778636	-2.74765617352217	0.0060022915698126	0.0949497839994102	PDE2A	553.440237304997	-0.436591195231658	0.289865152475974	0.0060022915698126	0.0949497839994102
ENSG00000109436	2656.8986923228	-0.415509421963277	0.151336167636921	-2.7456055512133	0.00603993347156608	0.0954854103673317	TBC1D9	2656.8986923228	-0.272231737091986	0.172662321650738	0.00603993347156608	0.0954854103673317
ENSG00000175040	194.204612356885	-0.600312526200953	0.218688385217927	-2.74505902818172	0.00605000145557341	0.0954940785137939	CHST2	194.204612356885	-0.380516732803922	0.282716696446337	0.00605000145557341	0.0954940785137939
ENSG00000233719	30.6133330709672	0.775358406936128	0.282466204021465	2.74495991342457	0.0060518289548093	0.0954940785137939	GOT2P3	30.6133330709672	0.499608091054873	0.372651385495869	0.0060518289548093	0.0954940785137939
ENSG00000236946	11.2362404076727	-0.869338216258677	0.316665475561055	-2.74528890375062	0.00604576487376106	0.0954940785137939	HNRNPA1P70	11.2362404076727	-0.499993095559835	0.503010795026581	0.00604576487376106	0.0954940785137939
ENSG00000214013	7255.31999036534	0.356471503283344	0.129903282146687	2.74413007425644	0.00606714923007471	0.0956760253664561	GANC	7255.31999036534	0.258564023935398	0.145951206270218	0.00606714923007471	0.0956760253664561
ENSG00000134545	111.536326837983	-0.871655276384027	0.317673674948109	-2.74387003117715	0.00607195726195541	0.0956920755259602	KLRC1	111.536326837983	-0.187043391289362	0.465467242809409	0.00607195726195541	0.0956920755259602
ENSG00000013364	5086.10811432412	-0.355468923945909	0.129579697076675	-2.74324552352959	0.00608351803449823	0.0958144602725993	MVP	5086.10811432412	-0.263761327035433	0.140468815864747	0.00608351803449823	0.0958144602725993
ENSG00000147421	4058.88541077021	0.23590658183263	0.0860148794140966	2.74262526948295	0.00609501968565575	0.0958919228004429	HMBOX1	4058.88541077021	0.191191603175452	0.0879241180990344	0.00609501968565575	0.0958919228004429
ENSG00000182814	4.22436056484191	-1.4513836112187	0.529205542237874	-2.74257069395224	0.00609603264129246	0.0958919228004429	FUNDC2P2	4.22436056484191	-0.0648215229043064	0.141803813949018	0.00609603264129246	0.0958919228004429
ENSG00000248971	102.863214110716	-0.408169332170444	0.14887980668768	-2.74160305048422	0.00611401789881101	0.0961149501191043	KRT8P46	102.863214110716	-0.296934135957148	0.163902429079968	0.00611401789881101	0.0961149501191043
ENSG00000085491	2834.49375594654	0.349354687562656	0.12745181153706	2.74107275015915	0.00612389466825507	0.0961172741553133	SLC25A24	2834.49375594654	0.254057294228215	0.142843719112383	0.00612389466825507	0.0961172741553133
ENSG00000128203	81.5489932412991	-0.409998550367114	0.1495726601675	-2.74113297114575	0.00612277233800081	0.0961172741553133	ASPHD2	81.5489932412991	-0.298085506592087	0.164708744387966	0.00612277233800081	0.0961172741553133
ENSG00000131732	1743.74275796627	0.303214981037189	0.110622756693676	2.740981965192	0.00612558696541764	0.0961172741553133	ZCCHC9	1743.74275796627	0.230147880705462	0.119219380321527	0.00612558696541764	0.0961172741553133
ENSG00000057252	9955.16417391	0.591189471349833	0.215724757954714	2.74048040176241	0.00613494406234182	0.0962043060508968	SOAT1	9955.16417391	0.359119073575045	0.29809811036437	0.00613494406234182	0.0962043060508968
ENSG00000182853	39.4476066359726	-0.711448083708611	0.259769414251525	-2.73876770965708	0.00616699290913731	0.0965857333666947	VMO1	39.4476066359726	-0.433273965643832	0.354424767132431	0.00616699290913731	0.0965857333666947
ENSG00000211828	4.01529810037171	-1.4254833148309	0.520470331037493	-2.73883683626956	0.00616569645948726	0.0965857333666947	TRDJ3	4.01529810037171	-0.0944986448980136	0.177540751941274	0.00616569645948726	0.0965857333666947
ENSG00000226658	17.4639728299991	0.557160901427533	0.203449742053853	2.73856774554206	0.0061707445605608	0.0965857333666947	RPL23AP30	17.4639728299991	0.373229151387814	0.247693230160581	0.0061707445605608	0.0965857333666947
ENSG00000101342	125.572410445254	-0.544808310838903	0.198965666276934	-2.73820263080265	0.00617760000827395	0.0966331272669717	TLDC2	125.572410445254	-0.368191835648517	0.238901447831206	0.00617760000827395	0.0966331272669717
ENSG00000166866	110.423688860975	-0.648168965297427	0.236759498590757	-2.73766826317621	0.00618764573667892	0.0967303355504228	MYO1A	110.423688860975	-0.411361315556445	0.310764537140927	0.00618764573667892	0.0967303355504228
ENSG00000089234	1441.52439997928	0.210328420986113	0.0768766800646412	2.73591966782723	0.00622062097600136	0.097156033236988	BRAP	1441.52439997928	0.174026204099631	0.0778678351311404	0.00622062097600136	0.097156033236988
ENSG00000167600	256.346747128411	-0.627972358358567	0.229537463325616	-2.73581640774578	0.00622257320648828	0.097156033236988	CYP2S1	256.346747128411	-0.416747984193904	0.283800679215636	0.00622257320648828	0.097156033236988
ENSG00000070718	2261.97820408718	0.387268144678876	0.141622812048291	2.73450399040816	0.00624743381260059	0.0974320359974847	AP3M2	2261.97820408718	0.275316382605208	0.161429453074439	0.00624743381260059	0.0974320359974847
ENSG00000124193	7779.70519758727	0.286873275875078	0.104909787637714	2.73447580378048	0.00624796872024112	0.0974320359974847	SRSF6	7779.70519758727	0.220866044030947	0.111561203967625	0.00624796872024112	0.0974320359974847
ENSG00000070031	13.0225454275397	-0.827628104088115	0.302812723243117	-2.73313517088793	0.00627345805194786	0.0977691329861282	SCT	13.0225454275397	-0.50917679314133	0.425014946516906	0.00627345805194786	0.0977691329861282
ENSG00000060982	611.00008468139	-0.618156227700847	0.226262386411701	-2.73203265246246	0.00629449023681817	0.0979579558485087	BCAT1	611.00008468139	-0.400205294262426	0.28745993005974	0.00629449023681817	0.0979579558485087
ENSG00000112319	975.107045786773	-1.42824636993876	0.522846794449227	-2.73167280568928	0.00630136857669835	0.0979579558485087	EYA4	975.107045786773	-0.0550627941438389	0.133818062614966	0.00630136857669835	0.0979579558485087
ENSG00000113971	521.967180484496	0.269224790908578	0.0985635496050534	2.73148432648142	0.00630497398715993	0.0979579558485087	NPHP3	521.967180484496	0.21317895662193	0.101487923019321	0.00630497398715993	0.0979579558485087
ENSG00000172264	813.138732242845	0.673370072262623	0.246519090876031	2.73151288149625	0.00630442764022487	0.0979579558485087	MACROD2	813.138732242845	0.374103700175056	0.386169099959208	0.00630442764022487	0.0979579558485087
ENSG00000188707	43.6745821173072	-0.761226931574932	0.278653457965668	-2.73180507836627	0.00629883944673645	0.0979579558485087	ZBED6CL	43.6745821173072	-0.434509379838208	0.430613267158623	0.00629883944673645	0.0979579558485087
ENSG00000233278	13.1534090688131	-0.673049258586228	0.246457245636245	-2.73089661798625	0.00631622816148527	0.0980121772544676	RPS26P2	13.1534090688131	-0.404821339954835	0.343302630685301	0.00631622816148527	0.0980121772544676
ENSG00000272821	577.352730753436	-0.47474498376452	0.173839198244599	-2.73094324271177	0.00631533467332369	0.0980121772544676	U62317	577.352730753436	-0.335421297359698	0.196872347927303	0.00631533467332369	0.0980121772544676
ENSG00000115604	380.006232397334	-0.630402954043469	0.230866803586455	-2.73059159762393	0.00632207619537366	0.0980426644377143	IL18R1	380.006232397334	-0.426122347179781	0.277714860354871	0.00632207619537366	0.0980426644377143
ENSG00000180828	37.8139942061345	-1.01878593467264	0.373143509184346	-2.73027912745852	0.00632807211414533	0.0980754061791449	BHLHE22	37.8139942061345	-0.103111656391062	0.185044327438631	0.00632807211414533	0.0980754061791449
ENSG00000282943	8.33225036360681	-1.43945781259857	0.527607739841631	-2.72827273730035	0.00636669436729159	0.0986134556386569	AC004784	8.33225036360681	-0.0692708896149024	0.145930948879617	0.00636669436729159	0.0986134556386569
ENSG00000148734	33.8795829351899	-0.923000852032567	0.338379719930128	-2.72770735853542	0.00637761593768964	0.0987220536964135	NPFFR1	33.8795829351899	-0.176093166144096	0.420066911968743	0.00637761593768964	0.0987220536964135
ENSG00000057657	2065.03486769888	-0.503013738652445	0.184494606461958	-2.72644142990794	0.00640213137285875	0.0990355073887303	PRDM1	2065.03486769888	-0.35813827559125	0.206121758519934	0.00640213137285875	0.0990355073887303
ENSG00000116641	15993.8552106498	0.362512379875433	0.13298166612973	2.72603277147832	0.00641006336324988	0.0990355073887303	DOCK7	15993.8552106498	0.258087791279972	0.151728355907117	0.00641006336324988	0.0990355073887303
ENSG00000148175	8383.54004430696	-0.494752904105779	0.181503885616754	-2.7258529613545	0.00641355624749769	0.0990355073887303	STOM	8383.54004430696	-0.322771141593798	0.22484644749312	0.00641355624749769	0.0990355073887303
ENSG00000224389	207.63226091382	-0.933228116527887	0.342338645516539	-2.72603788310193	0.00640996409292243	0.0990355073887303	C4B	207.63226091382	-0.133272576664817	0.24597759522397	0.00640996409292243	0.0990355073887303
ENSG00000175183	430.004434415361	-0.638073315898119	0.234120393378578	-2.72540681608347	0.00642223019657214	0.0990482869718124	CSRP2	430.004434415361	-0.425505201171164	0.286887101626848	0.00642223019657214	0.0990482869718124
ENSG00000235568	303.120431208409	-0.496034134991303	0.182001716722338	-2.72543657238165	0.00642165134677047	0.0990482869718124	NFAM1	303.120431208409	-0.34363086580569	0.210740304832678	0.00642165134677047	0.0990482869718124
ENSG00000101439	9033.94140988573	-0.417348914405812	0.153160970297369	-2.72490382892921	0.00643202192097977	0.0990977809195628	CST3	9033.94140988573	-0.294927927074245	0.173471201471256	0.00643202192097977	0.0990977809195628
ENSG00000137075	3801.02142201599	-0.278346875170684	0.102151686660097	-2.72483875960721	0.00643328961568358	0.0990977809195628	RNF38	3801.02142201599	-0.218276476330425	0.105228442280396	0.00643328961568358	0.0990977809195628
ENSG00000124496	935.939982642402	-0.530331945602399	0.194767179970296	-2.72290200886659	0.00647112488383534	0.0993079649926975	TRERF1	935.939982642402	-0.363867702354317	0.228094207318574	0.00647112488383534	0.0993079649926975
ENSG00000126603	578.663012363988	-0.453142833491096	0.166425193711127	-2.72280189907809	0.0064730860018714	0.0993079649926975	GLIS2	578.663012363988	-0.320935273033821	0.187451047622831	0.0064730860018714	0.0993079649926975
ENSG00000137834	170.092018400691	-0.474089161198761	0.174090105452479	-2.72324012882038	0.0064645051750403	0.0993079649926975	SMAD6	170.092018400691	-0.315637078998383	0.210508934623679	0.0064645051750403	0.0993079649926975
ENSG00000185133	132.829635442981	-0.83445338859119	0.306453313520819	-2.72293805214314	0.00647041893869937	0.0993079649926975	INPP5J	132.829635442981	-0.534893720256467	0.405595798511521	0.00647041893869937	0.0993079649926975
ENSG00000200913	612.739734384416	0.47857132739466	0.1757333543923	2.72328112696419	0.00646370292807603	0.0993079649926975	SNORD46	612.739734384416	0.322114234509462	0.211872453913603	0.00646370292807603	0.0993079649926975
ENSG00000221491	2298.57086010284	0.522542238990591	0.191842646557853	2.72380645474993	0.00645343129780593	0.0993079649926975	SNORA2C	2298.57086010284	0.351138803022485	0.232209545027539	0.00645343129780593	0.0993079649926975
ENSG00000232196	13.0607841213546	-0.89043889651823	0.327058804518099	-2.72256512962627	0.00647772636578686	0.0993079649926975	MTRNR2L4	13.0607841213546	-0.142404845127717	0.26609103461663	0.00647772636578686	0.0993079649926975
ENSG00000261697	4.12372779489482	1.03747524648941	0.381070178823914	2.72253066270191	0.00647840212076575	0.0993079649926975	AC010531	4.12372779489482	0.111920949088092	0.201415835485788	0.00647840212076575	0.0993079649926975
ENSG00000024422	1742.64207147356	-0.4987321776247	0.183226886874543	-2.7219377359513	0.00649003691476357	0.0994259478076674	EHD2	1742.64207147356	-0.350053424777648	0.20823618736332	0.00649003691476357	0.0994259478076674
ENSG00000229106	13.4128263613629	-1.06043907591934	0.389631107021127	-2.7216489053628	0.00649571134152314	0.0994525313762491	BTBD6P1	13.4128263613629	-0.10003048978132	0.181680937649236	0.00649571134152314	0.0994525313762491
ENSG00000128218	13.1960424855414	-0.98194441071103	0.360900644692716	-2.72081644948873	0.0065120909210188	0.0996428845351283	VPREB3	13.1960424855414	-0.101395169147359	0.182056297929818	0.0065120909210188	0.0996428845351283
ENSG00000102743	1359.60402866781	0.347385048379564	0.127714724392773	2.7200078145353	0.00652803735646272	0.0997056014147696	SLC25A15	1359.60402866781	0.248707273972666	0.144945230875741	0.00652803735646272	0.0997056014147696
ENSG00000213744	32.0902640023534	-0.606558532734589	0.222986286497647	-2.72016069804808	0.00652501977475982	0.0997056014147696	RPS10P14	32.0902640023534	-0.385071760097231	0.288898530776096	0.00652501977475982	0.0997056014147696
ENSG00000225625	5.54571162176074	1.21524840633716	0.446761774368852	2.72012619713037	0.00652570063677384	0.0997056014147696	AC090517	5.54571162176074	0.0779146004698811	0.153594981773322	0.00652570063677384	0.0997056014147696
ENSG00000140743	720.008042339898	-0.31508405816727	0.115863516753142	-2.71944152047954	0.00653922568428049	0.0998161008772852	CDR2	720.008042339898	-0.23686595209695	0.124307871353407	0.00653922568428049	0.0998161008772852
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
